Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits
2026-03-15,34.67,35.27,34.52,34.92,0,0.0,0.0
2026-03-16,34.92,35.77,34.71,35.65,0,0.0,0.0
2026-03-17,35.65,35.89,34.95,35.26,0,0.0,0.0
2026-03-18,35.26,36.12,34.99,35.77,0,0.0,0.0
2026-03-19,35.77,36.39,35.53,36.17,0,0.0,0.0
2026-03-22,36.17,37.03,36.1,36.91,0,0.0,0.0
2026-03-23,36.91,36.98,36.19,36.4,0,0.0,0.0
2026-03-24,36.4,36.62,36.24,36.29,0,0.0,0.0
2026-03-25,36.29,36.42,35.62,35.9,0,0.0,0.0
2026-03-26,35.9,36.03,35.33,35.35,0,0.0,0.0
2026-03-29,35.35,35.79,35.16,35.53,0,0.0,0.0
2026-03-30,35.53,35.84,35.19,35.31,0,0.0,0.0
2026-03-31,35.31,35.34,34.62,34.82,0,0.0,0.0
2026-04-01,34.82,34.92,34.74,34.88,0,0.0,0.0
2026-04-02,34.88,35.02,34.54,34.62,0,0.0,0.0
2026-04-05,34.62,35.05,34.31,34.67,0,0.0,0.0
2026-04-06,34.67,34.93,33.75,33.92,0,0.0,0.0
2026-04-07,33.92,34.32,33.56,34.09,0,0.0,0.0
2026-04-08,34.09,34.43,33.47,33.82,0,0.0,0.0
2026-04-09,33.82,33.99,33.48,33.88,0,0.0,0.0
2026-04-12,33.88,34.18,33.52,33.69,0,0.0,0.0
2026-04-13,33.69,34.35,33.5,34.28,0,0.0,0.0
2026-04-14,34.28,34.64,33.58,33.78,0,0.0,0.0
2026-04-15,33.78,34.03,32.84,33.13,0,0.0,0.0
2026-04-16,33.13,33.17,32.82,33.02,0,0.0,0.0
2026-04-19,33.02,33.99,32.79,33.71,0,0.0,0.0
2026-04-20,33.71,34.14,33.54,34.08,0,0.0,0.0
2026-04-21,34.08,34.1,33.16,33.46,0,0.0,0.0
2026-04-22,33.46,33.65,33.36,33.57,0,0.0,0.0
2026-04-23,33.57,33.92,33.56,33.76,0,0.0,0.0
2026-04-26,33.76,34.05,33.53,33.81,0,0.0,0.0
2026-04-27,33.81,34.2,33.78,33.94,0,0.0,0.0
2026-04-28,33.94,34.23,33.24,33.35,0,0.0,0.0
2026-04-29,33.35,33.9,33.21,33.74,0,0.0,0.0
2026-04-30,33.74,33.94,33.65,33.7,0,0.0,0.0
2026-05-03,33.7,34.34,33.34,34.14,0,0.0,0.0
2026-05-04,34.14,34.75,33.84,34.41,0,0.0,0.0
2026-05-05,34.41,34.77,34.01,34.22,0,0.0,0.0
2026-05-06,34.22,34.22,33.43,33.65,0,0.0,0.0
2026-05-07,33.65,34.42,33.37,34.31,0,0.0,0.0
2026-05-10,34.31,34.47,33.83,34.07,0,0.0,0.0
2026-05-11,34.07,34.15,33.25,33.56,0,0.0,0.0
2026-05-12,33.56,33.86,32.78,33.09,0,0.0,0.0
2026-05-13,33.09,34.08,32.92,33.72,0,0.0,0.0
2026-05-14,33.72,33.74,33.37,33.41,0,0.0,0.0
2026-05-17,33.41,33.53,33.34,33.39,0,0.0,0.0
2026-05-18,33.39,33.62,32.47,32.8,0,0.0,0.0
2026-05-19,32.8,33.02,32.62,32.73,0,0.0,0.0
2026-05-20,32.73,32.95,32.62,32.82,0,0.0,0.0
2026-05-21,32.82,32.91,32.02,32.1,0,0.0,0.0
2026-05-24,32.1,32.4,31.96,32.01,0,0.0,0.0
2026-05-25,32.01,32.7,31.88,32.54,0,0.0,0.0
2026-05-26,32.54,32.67,32.32,32.61,0,0.0,0.0
2026-05-27,32.61,33.17,32.42,33.12,0,0.0,0.0
2026-05-28,33.12,33.71,33.09,33.68,0,0.0,0.0
2026-05-31,33.68,33.7,33.46,33.69,0,0.0,0.0
2026-06-01,33.69,34.16,33.49,33.82,0,0.0,0.0
2026-06-02,33.82,34.74,33.53,34.56,0,0.0,0.0
2026-06-03,34.56,34.85,33.86,34.14,0,0.0,0.0
2026-06-04,34.14,34.33,33.94,34.09,0,0.0,0.0
2026-06-07,34.09,34.65,33.79,34.33,0,0.0,0.0
2026-06-08,34.33,34.52,33.66,33.83,0,0.0,0.0
2026-06-09,33.83,34.75,33.47,34.5,0,0.0,0.0
2026-06-10,34.5,34.64,34.39,34.47,0,0.0,0.0
2026-06-11,34.47,34.61,33.79,33.81,0,0.0,0.0
2026-06-14,33.81,34.55,33.64,34.42,0,0.0,0.0
2026-06-15,34.42,34.79,33.61,33.73,0,0.0,0.0
2026-06-16,33.73,34.07,33.42,33.76,0,0.0,0.0
2026-06-17,33.76,33.89,33.52,33.83,0,0.0,0.0
2026-06-18,33.83,34.37,33.64,34.06,0,0.0,0.0
2026-06-21,34.06,34.86,33.93,34.67,0,0.0,0.0
2026-06-22,34.67,34.85,34.42,34.65,0,0.0,0.0
