Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits
2026-03-12,460.2,462.93,457.79,462.7,0,0.0,0.0
2026-03-15,462.7,467.71,462.4,467.51,0,0.0,0.0
2026-03-16,467.51,469.64,465.78,466.86,0,0.0,0.0
2026-03-17,466.86,470.65,464.38,470.23,0,0.0,0.0
2026-03-18,470.23,473.59,463.65,465.49,0,0.0,0.0
2026-03-19,465.49,469.15,465.05,468.57,0,0.0,0.0
2026-03-22,468.57,471.69,462.61,465.32,0,0.0,0.0
2026-03-23,465.32,470.56,465.1,469.61,0,0.0,0.0
2026-03-24,469.61,470.96,468.01,470.69,0,0.0,0.0
2026-03-25,470.69,472.69,469.38,470.68,0,0.0,0.0
2026-03-26,470.68,472.71,462.52,465.07,0,0.0,0.0
2026-03-29,465.07,465.34,462.06,465.19,0,0.0,0.0
2026-03-30,465.19,466.53,464.28,464.8,0,0.0,0.0
2026-03-31,464.8,471.71,461.61,469.78,0,0.0,0.0
2026-04-01,469.78,470.91,467.17,468.64,0,0.0,0.0
2026-04-02,468.64,468.91,464.11,465.42,0,0.0,0.0
2026-04-05,465.42,471.66,462.61,471.03,0,0.0,0.0
2026-04-06,471.03,477.69,469.39,477.45,0,0.0,0.0
2026-04-07,477.45,483.56,475.47,482.39,0,0.0,0.0
2026-04-08,482.39,484.43,476.96,478.06,0,0.0,0.0
2026-04-09,478.06,480.18,475.77,477.54,0,0.0,0.0
2026-04-12,477.54,480.76,470.46,473.18,0,0.0,0.0
2026-04-13,473.18,474.64,465.34,466.17,0,0.0,0.0
2026-04-14,466.17,473.99,462.85,470.92,0,0.0,0.0
2026-04-15,470.92,476.14,468.35,473.14,0,0.0,0.0
2026-04-16,473.14,474.41,471.39,473.56,0,0.0,0.0
2026-04-19,473.56,483.15,473.23,480.62,0,0.0,0.0
2026-04-20,480.62,488.22,478.09,486.35,0,0.0,0.0
2026-04-21,486.35,493.58,486.0,493.27,0,0.0,0.0
2026-04-22,493.27,498.28,491.17,498.0,0,0.0,0.0
2026-04-23,498.0,505.82,497.03,504.94,0,0.0,0.0
2026-04-26,504.94,512.15,502.16,509.5,0,0.0,0.0
2026-04-27,509.5,509.79,505.24,506.01,0,0.0,0.0
2026-04-28,506.01,507.89,505.39,507.3,0,0.0,0.0
2026-04-29,507.3,509.34,502.21,505.88,0,0.0,0.0
2026-04-30,505.88,506.89,502.52,502.97,0,0.0,0.0
2026-05-03,502.97,508.9,500.34,505.78,0,0.0,0.0
2026-05-04,505.78,512.12,505.43,510.88,0,0.0,0.0
2026-05-05,510.88,512.85,506.08,508.67,0,0.0,0.0
2026-05-06,508.67,516.28,507.13,516.16,0,0.0,0.0
2026-05-07,516.16,520.97,514.37,520.0,0,0.0,0.0
2026-05-10,520.0,520.05,511.14,514.38,0,0.0,0.0
2026-05-11,514.38,517.56,507.24,508.68,0,0.0,0.0
2026-05-12,508.68,513.11,507.69,510.89,0,0.0,0.0
2026-05-13,510.89,511.14,500.1,503.56,0,0.0,0.0
2026-05-14,503.56,506.98,494.82,497.95,0,0.0,0.0
2026-05-17,497.95,499.67,490.49,491.12,0,0.0,0.0
2026-05-18,491.12,497.31,491.01,495.86,0,0.0,0.0
2026-05-19,495.86,496.66,490.29,490.99,0,0.0,0.0
2026-05-20,490.99,496.77,488.71,496.64,0,0.0,0.0
2026-05-21,496.64,498.17,491.54,493.59,0,0.0,0.0
2026-05-24,493.59,494.1,489.59,490.33,0,0.0,0.0
2026-05-25,490.33,493.03,487.38,490.71,0,0.0,0.0
2026-05-26,490.71,500.79,489.39,497.91,0,0.0,0.0
2026-05-27,497.91,501.32,495.8,497.68,0,0.0,0.0
2026-05-28,497.68,498.87,492.08,492.9,0,0.0,0.0
2026-05-31,492.9,497.24,489.23,497.02,0,0.0,0.0
2026-06-01,497.02,504.73,493.39,501.0,0,0.0,0.0
2026-06-02,501.0,504.36,497.93,503.36,0,0.0,0.0
2026-06-03,503.36,507.12,495.82,496.65,0,0.0,0.0
2026-06-04,496.65,502.4,493.52,501.08,0,0.0,0.0
2026-06-07,501.08,503.31,493.18,496.21,0,0.0,0.0
2026-06-08,496.21,502.47,493.6,502.37,0,0.0,0.0
2026-06-09,502.37,505.45,501.66,503.33,0,0.0,0.0
2026-06-10,503.33,510.95,502.16,509.09,0,0.0,0.0
2026-06-11,509.09,509.98,501.99,502.83,0,0.0,0.0
2026-06-14,502.83,506.29,494.54,495.3,0,0.0,0.0
2026-06-15,495.3,501.93,492.16,498.52,0,0.0,0.0
2026-06-16,498.52,500.71,487.94,491.37,0,0.0,0.0
2026-06-17,491.37,499.65,487.83,496.48,0,0.0,0.0
2026-06-18,496.48,504.53,496.1,503.06,0,0.0,0.0
2026-06-21,503.06,503.65,493.99,497.57,0,0.0,0.0
2026-06-22,497.57,506.87,496.92,504.45,0,0.0,0.0
